Id,SpotId,UserId,UserName,Stars,Goods,Year,Month,Day,Hour,Minute,Second,CommentData,PhotoUrl1,PhotoUrl2,PhotoUrl3
2780,145,-1,"人比黄瓜瘦^_^",5,2,2016,7,1,17,10,35,"天气非常给力，设施也很齐备，没想到我大深圳也有这么大规模的帆船基地，总之非常难忘的一次体验！谢谢美女老板的精心安排和专业分享，感谢船长的详细讲解和娴熟指导。下次再来！","http://qcloud.dpfile.com/pc/g4qDu0L2-576r87p7Y1DZvF250GH5sJeGAbltCNZwJiJRWbmCfjFr-jdrwu2FVdN.jpg","http://qcloud.dpfile.com/pc/lDizRCq0HCtmecbiU7PjiIESJhuqrVGH-7AMEAKc10QmmJijn03Yv9780oihqD-v.jpg","http://qcloud.dpfile.com/pc/OtPTknW0K39odeFAvw_v9CS1g0AOnfNKH-1gy_Ke8HmzfVCCtPUsYgnfMCmskRnK.jpg"
2781,828,-1,"jacky928",5,1,2016,1,11,20,20,56,"帆船运动是一项注重团队精神和敢于冒险的运动，这家帆船俱乐部的价格非常优惠，更关键是🈶️美女老板","http://qcloud.dpfile.com/pc/iABnJ43QIHPQjJM93Fyp6aC1BbNxa4-MwxBS-WyI4FhtIPPVnNlUJr19I1XIAMg_.jpg","http://qcloud.dpfile.com/pc/fVk5XLTh_8XYeBAebJtbmhOFg2DKm0wREDQ_Pxf8m4paj8dOY-P5RFGPEb1SGs0z.jpg","http://qcloud.dpfile.com/pc/DGEQKzewe0pGOjpl617UITz9z-V90IK8LYMR5bAq4mk-zQlg_KImlxVW4fFqweVW.jpg"
2782,771,-1,"dpuser_3510399237",5,1,2017,6,19,10,13,51,"第一次乘坐帆船，享受在海面上翱翔，感觉非常好，规模很大，设施很齐全，价格也亲民，是一次难忘的出海体验，炒鸡好玩的","http://qcloud.dpfile.com/pc/ei9Esz3n5xXYZaPdvH8OoxIsfAl1Y_K7kE0P78SDLHWWONI7j7Wew-fgSKkaENmO.jpg","http://qcloud.dpfile.com/pc/ABIBs_QmlYGR7oSTwmf085y24VtNSCbd3Sp38BpPme_bVVu1U9yMnrPXg6sI7xwI.jpg","http://qcloud.dpfile.com/pc/WmrKipHj9UVNdtdEfnxCy6FovQPUIEfhUf0kPwv2kjeNI2YwUBqhZfAFjKB6H7OK.jpg"
2783,281,-1,"张玲_5919",5,3,2016,5,24,7,47,21,"第一次来体验帆船，感觉特别好😄教练非常专业，参加过很多国际大赛。服务也非常棒👍下次有时间还要来😄😄","http://qcloud.dpfile.com/pc/CU3KbnmmvjqnWkFeDi5FUFPV77qgOW0K0z4rkzWZZtcb6kUW_xdEldVApwac2KoB.jpg","http://qcloud.dpfile.com/pc/lX95p3AB4nGqlLJhuZ-HKaWHVMXlvyQ7jnXowmdQtRcmrdpyrQ-W6_IjgVHov8Qx.jpg","http://qcloud.dpfile.com/pc/BhHknRvgATsFneKBfxsSWTT1Rfb3CQ1JmFPO7xpK0vvYxQt6U_Pxq4gfN8pBjBUf.jpg"
2784,272,-1,"AMm梦梦",5,2,2017,9,1,12,55,14,"太棒了这是我人生中第一次帆船体验俊男美女成群结队教练更是超man男人味十足，风景也好，吹吹海风，坐在帆船上，摇摆不停。太棒了。下次再来","http://qcloud.dpfile.com/pc/mfIcSJpLPko8bSGVvOFroznZPJd-j7pPKJ3QOSKcEQBoa32pj_cACV1FTkIDfbG_.jpg","http://qcloud.dpfile.com/pc/vicgqxtVW415aDOqT0MXXlxaLn5LjY6x776_GnqLvcEJU2F1L9gW7fLzn2l-RFkr.jpg","http://qcloud.dpfile.com/pc/rBea56mPPto4JsBsOYr8aJq2qjzxuBiV5Mg5S9vPCn29dJjHEcJyrp7is-FhPCIJ.jpg"
2785,753,-1,"Lena_1109",5,3,2017,4,1,16,40,45,"帆船所代表的不仅仅是一种运动，更被视为乐于冒险，勇于追求的生活态度，一种高端前卫健康的蓝色生活方式！","http://qcloud.dpfile.com/pc/NYHTd6cPgIqyG3PcseZAP5BOkJ3k9Z_P1KyguBnXEMxhg1o1eTNC1g57yyK55gcK.jpg","http://qcloud.dpfile.com/pc/s2pR2wq59zvh5B9PRYim1KBMaRsAaCNFPQKBaViFVmIerKKPxSFxp3Z1O92plDLN.jpg","http://qcloud.dpfile.com/pc/15nbIsMur8DjdiJoXKMszqS2e5BAhkAv8IInL34yXwayir_7FSc89NCVg4kymxbF.jpg"
2786,106,-1,"peter_6261",5,2,2016,11,22,21,38,40,"觉得还不错帆船活动原来以为很贵这家在七星湾游艇会里面价格亲民感觉不错美女老板微信xion****g626","http://qcloud.dpfile.com/pc/_iHK4onabAjCKW1LAa68QSNrjVzd_gxua08yilh66Sm_CRNW_9yAJbvIbTTe5Hwu.jpg","http://qcloud.dpfile.com/pc/MQWn5KW_dmwGR92boDy4V-txF4dcZDfm1bzAiCkAHoMwakaVVbBGOedOcAjnsO3i.jpg","http://qcloud.dpfile.com/pc/mW6PLiUxkVySbd84_uHRThMODK-rxcp5Na606wsX01vmpnmp5jEiIoI0mN2VVfiS.jpg"
2787,701,-1,"酱油瓶&醋坛子",5,2,2017,6,5,8,30,50,"从市区出发，比大梅沙远很多，但胜在环境好，有长长地海堤可以观景，可以看到岛屿和地平线，整个场地呈U型，不能环绕行进。有水吧有会所，物价OK每年也会举行帆船比赛，即便活动，停车位也很多~如果是钓鱼什么的，不推荐从这边出海钓吹筒，渔船太多，大梅沙那边比较好收获","http://qcloud.dpfile.com/pc/sgMHV_ce-8jP2BOTICwL-auWHRJNZQm3eIImkh-GVbdUaPFUdWBGlD8PptObYUej.jpg","http://qcloud.dpfile.com/pc/Oct9r-49cvKHOnMPAa7knUoT4G4Y7T8oKdtfivKr_WjFGg7CjILlcp23jftux67y.jpg","http://qcloud.dpfile.com/pc/k68ehIa4QogPzqNQtabq3dwKp-edE8vvyR91ehtm8wWpkp-ABCJD1UnsgLB_I2M2.jpg"
2788,613,-1,"默静3",5,2,2016,3,20,11,15,37,"第一次坐帆船很兴奋，工作人员都挺好的","http://qcloud.dpfile.com/pc/tcMrYajsMLEC2aGOemXX805X_0jI1VHJVFodJKKIgtGLDxWmgRiunR0XuYqqZYjL.jpg","",""
2789,651,-1,"Simon/哲哥",5,1,2016,4,14,12,43,2,"朋友之前去过，强烈推荐我去玩，所以今天去看看～","http://qcloud.dpfile.com/pc/tcMrYajsMLEC2aGOemXX805X_0jI1VHJVFodJKKIgtGLDxWmgRiunR0XuYqqZYjL.jpg","",""
2790,138,-1,"黄魔格_228",5,2,2016,8,19,14,7,12,"玩的真爽！哦耶！怎一个美字了得","http://qcloud.dpfile.com/pc/tcMrYajsMLEC2aGOemXX805X_0jI1VHJVFodJKKIgtGLDxWmgRiunR0XuYqqZYjL.jpg","",""
2791,160,-1,"少女小鱼ff",4,3,2016,1,5,8,40,31,"风景如画太美了海也是淡蓝淡蓝的喜欢这儿来度假不错","http://qcloud.dpfile.com/pc/tcMrYajsMLEC2aGOemXX805X_0jI1VHJVFodJKKIgtGLDxWmgRiunR0XuYqqZYjL.jpg","http://qcloud.dpfile.com/pc/4FV3yh0nDm_8OnxRlT-28imfpB9ss0dvc3zTogkSGk7YLSH6j7Kw12dPmORZ5nWX.jpg","http://qcloud.dpfile.com/pc/Cyk34Gc2vtqeuti9LbXWeeZVSvUeTNfr1CKJzAat0xGnnHc4xE6FU_ZN-zF0hvcq.jpg"
2792,680,-1,"jerrymarine",5,0,2016,11,9,12,23,10,"美人鱼老板很漂亮很nice，周末带上朋友还有美女们一起出海，他们炒鸡happy⛵️⛵️","http://qcloud.dpfile.com/pc/0etfB7Y82NYrfDvAHUJCLUBsTdpHx3hcxrh9tcO2PM4WU2ewlIlUciP7vZWxkXpm.jpg","http://qcloud.dpfile.com/pc/_6nn9vOYHnizw-bKoFHV7cUNx1GtHBFFZZ4Eou3pH0VKuoPChYym00jeS3a2KeBM.jpg","http://qcloud.dpfile.com/pc/BVDrhYmS7VPwI9teY6u3RilE4GecB7y1y8haGekt_oUefNMXoIOFA7twNamyH-da.jpg"
2793,549,-1,"Amanda璐_9269",5,0,2016,5,10,12,8,23,"校长太美！帆船太有魅力了，学完会上瘾，以后会常去玩","http://qcloud.dpfile.com/pc/m-ughWrRDkCm82r_9lKMIMTGGvw1B34Ig0OA-_ILrV8qhU2mf5ITnm0Pyq0pe1Qa.jpg","",""
2794,858,-1,"幸福得Amy闵",5,0,2017,4,16,20,38,38,"非常棒的体验性价比高必须带爸妈去体验","http://qcloud.dpfile.com/pc/m-ughWrRDkCm82r_9lKMIMTGGvw1B34Ig0OA-_ILrV8qhU2mf5ITnm0Pyq0pe1Qa.jpg","http://qcloud.dpfile.com/pc/LAeTWEB8apvlVrTZMCZ8VYHe8l1M9nW5e0hqpTFZoxVNQ4VaEppWnYr-WMMyhnyv.jpg","http://qcloud.dpfile.com/pc/3RC776dEtZvhkLhV5iL1p4RQ6LGgMwHSirWDB7VTM7qUdM3I4zJS6QuLISCAJz4Z.jpg"
2795,730,-1,"小喵喵师妹",5,0,2017,7,19,12,39,31,"开车貌似要预约才能进，去了沙滩游泳，人的话，也不算少，但是比大梅沙好，水质也你那边干净，蓝天白云，7点之前就会清场。进入沙滩的人数会有控制，也是要预约才能进去，我们还交了一个人30块。隔壁好多游艇，可惜没机会去看看。","http://qcloud.dpfile.com/pc/_PfVoIOTwSok9VTNhwY6tSmlDY8gUXQFWvddKqcwaVFKuoPChYym00jeS3a2KeBM.jpg","http://qcloud.dpfile.com/pc/jeTu6XB8-0apm3lohBjy47F59Ug-4l1nSjjkg8EfVLqRK3h-hFCuHS35JJBoNIMT.jpg","http://qcloud.dpfile.com/pc/2t1ge7LoUKKgB_f4kJGXivmqyzLp9gOC4EnDY9WAWwKyir_7FSc89NCVg4kymxbF.jpg"
2796,635,-1,"Ms芝士就是力量",5,0,2016,7,6,15,7,58,"七星湾游艇会在大鹏新区的海域上，因为是会员制，这里非常安静，停泊位置也充足，美女船长的帆船停在这。请了船长和水手，船儿也保养的很好！美女船长邀请我们体验了一把帆船的魅力，谢谢！强烈推荐大家来试试，特别适合好友们一起玩，因为帆船是个讲究团队合作的项目。有压舷、松绳、升帆、收帆、开船等不同任务，大家一起努力的感觉真的不错！不少家庭也在此活动，还有小帆船、橡皮艇等，各类水上活动都有人在玩。人少，海域特别干净，还看到了水母！！在深圳岸边能看到，真是太难得了！！七星酒店坐落在其中，会员比较划算，非会员入住就要上千。体验出海的魅力，快来尝试帆船吧！","http://qcloud.dpfile.com/pc/hqVngsne_Agmk6kPfrtU44ID3ZtuI9XrdlNyb5x0D-jw3DUbSiM8LIrTKSyBLg60.jpg","http://qcloud.dpfile.com/pc/-K3TjX37fmbdRTXf3oLFkrIybhl1qGz-C1kkCOpF__Sc4IoerzVTwqFERZvpNU16.jpg","http://qcloud.dpfile.com/pc/aNFkMmTqvLxoYFMnbtPvkO4GSgkQMJ-1Llxct0wJIKY1852xzSkkdd0tDNiFydFL.jpg"
2797,869,-1,"看可以但不需要关注谢谢",5,0,2016,3,30,11,52,32,"好美，很喜欢这个地方，贵在安静的好啊。","http://qcloud.dpfile.com/pc/Fs-r7zEJF1SVzAVh24DcFfz7IrD7aSY-nEUmClvJomCS4U933QNzHAS4vy8rXJgr.jpg","http://qcloud.dpfile.com/pc/kdEsgtqazNaMcV0oaSEKjKxHJvLz5h77yH4HwKf7AWAlJ1xgjL1vjTKEFAXzhDya.jpg","http://qcloud.dpfile.com/pc/e_Fkhdts6sigudrxZRJmB9Ie2RwzvrguvFZmbx6RxkhSWDQzdFWTNAtTDkukvJBe.jpg"
2798,24,-1,"Yu的第8秒是失忆",5,6,2016,4,4,21,48,13,"位置：兴东站地铁D出口直走前面路口右转走大概5分钟就到了，附近公交站是宝安残联站。风景：教堂、宗教。宝安耶稣君王堂为民间所建的教堂，建立为2010年，很新。教堂外观很现代，也比较宏伟，平时在公路上行驶都能看到教堂的尖顶。其中主要开放区域在四楼，有电梯直达。因为不是名家所建或历史文物，教堂内部的壁画有点乡土味，看点不是很多。另外，教堂里面的志愿者很热情，会主动讲解教堂有关的知识。提示：教堂不允许穿短裤、拖鞋进入。想要参观的朋友，注意衣着，否则会在入门处被遣返。","http://qcloud.dpfile.com/pc/I9d04exzbrEnUgXd-VjxoTQtk9_XxBSzim4KqNMoxDGC9lhWCEf2Hw4aNbyJalxN.jpg","http://qcloud.dpfile.com/pc/2L2aFAdy4UkC4h9wGZ9iOQfA0JjpmDd3pAk3WEHMd8VkWNHdpdrlmxkxAR8JDytc.jpg","http://qcloud.dpfile.com/pc/L_O1lx0AKbRn-kKsZRZ64cf1DLcMGWkroElipY6BGBUOnVlWjRvMEDeSJ9Iuly8M.jpg"
2799,766,-1,"泠月ll",5,1,2017,8,8,6,53,56,"教堂里面很漂亮，很安静感觉挺严肃的","http://qcloud.dpfile.com/pc/NhofFnkx24ba26mWw9dKMFGf_zRHUPGzdcA1yIeHul_xl9QDqkzI64pL3nZl8ns3.jpg","http://qcloud.dpfile.com/pc/dxkHkeFgYEzfazUuJPCBJJAFtrORJO8mfvOgJ03113o9uNB84W-5qC5yMydPpt62.jpg","http://qcloud.dpfile.com/pc/Xk4Grr117xVZ4WNW88SCF0Gluw44aalDDD4tkSGHg1o5MB5gRPCegjPN37jiiSg4.jpg"
2800,478,-1,"可乐的乐y",5,1,2016,9,1,17,39,54,"很美的一个教堂，想要入内参观得去早点，好像晚上六点以后就闭馆了。","http://qcloud.dpfile.com/pc/JwIZ9b6QworwTyuJSnCd_exfY6csQ2L_6iOLhp8s6bgOnVlWjRvMEDeSJ9Iuly8M.jpg","http://qcloud.dpfile.com/pc/Cjx1lPNoosVoI7i2LJ_E_L_VGedp7iwrhsNiniSwSglfa4bv9PksHqVDMc59oPTX.jpg","http://qcloud.dpfile.com/pc/DcranJvbz68AA65uLuf5S9XrojPxQwnq55fHRQW5uZMJU2F1L9gW7fLzn2l-RFkr.jpg"
2801,833,-1,"筱筱筠筠筠",4,2,2017,2,25,6,25,59,"很漂亮的一个教堂，当时去到已经快18点，他闭馆了，遗憾不能入内参观。要去的朋友要留意他的开放时间。貌似记得工作日17点半闭馆","http://qcloud.dpfile.com/pc/29p5dSYHV7CEbrAQhV5F7rYHNIxhi3doPxN9Offi3JSpkp-ABCJD1UnsgLB_I2M2.jpg","http://qcloud.dpfile.com/pc/tHQDuMxASV6q6zGWk2b1YmMhFMI9YQ3iVpilem6HCOKWONI7j7Wew-fgSKkaENmO.jpg","http://qcloud.dpfile.com/pc/cjV7S1xm6PhGIzckLCLl1en3cgtNyrEQJkAQzJROXw0-XenL1o9X-0fDEfRlAkXV.jpg"
2802,151,-1,"土豆爱番茄哈",3,2,2016,7,17,18,6,47,"来了深圳一年多了都没坐，这次因为老妈来了，带老妈一起坐坐让她看一下浏览一下。人很多，毕竟国庆假期，等了很久终于坐上了（建议还是工作日来吧）。全程3.8公里，一人一次60，讲真有点小贵。在上面风景还是不错，但是车厢里面环境一般，而且好多站点都荒废了。","http://qcloud.dpfile.com/pc/QMSfET0BEsP7o9CT8HcX3gx17z4x5vDGIZMOtkyde0xkWNHdpdrlmxkxAR8JDytc.jpg","http://qcloud.dpfile.com/pc/ot4MIoAPGq-i6q5fJ5KgZ3psxK1_YNbSuHmgLf6wrROxUUowbivdOPaZ5jpRbi-v.jpg","http://qcloud.dpfile.com/pc/g3Ajx50DHnB38RgaCh-gZQvDo4H5rCpSdfKmfDXXtcTJUnO9iiwE7qh2R1HlLkY7.jpg"
2803,443,-1,"@yy小妍",5,7,2016,7,13,19,18,51,"欢乐干线南山区华侨城.就是围绕着几个景区绕一圈.从欢乐谷门口上车.中途会经过民族文化村啊这些景点.当然只是在高处看个皮毛.看不到撒精髓的风景.还会看一些街景.然后一路植物很多.好多的景点也被遮挡.火车开的很慢.一路有几个定点可以上车的地方.记不清楚是哪几个了.门票很便宜.没事可以坐着玩玩.小朋友因该会喜欢......","http://qcloud.dpfile.com/pc/arVWU21MJcjNlB2ND7CpNMcNKhh6c9Yo1iMN0fUWmX7ZgTOCEAbs6yyqt0fE90ub.jpg","http://qcloud.dpfile.com/pc/pBO_RwqbhrV3L_eMmIT7RyJPFcupske1K53IBJVkFYQmrdpyrQ-W6_IjgVHov8Qx.jpg","http://qcloud.dpfile.com/pc/U-MaA-vWro2J52PKr66Z4k4_w-yj_JhS-hxY0-RDmshGO7Ll-uin9D17cZ1stR0T.jpg"
2804,367,-1,"阿拉贡小朋友",2,0,2017,12,17,9,2,26,"以前来深圳的时候总赶不上小火车运营，这次再来深圳带着家里的小朋友，小朋友当然是对这种东西有很深的执念，又碰巧在运营时段，所以就沾光体验了一把。我们是在锦绣中华门口上的站，票价挺贵，50一个人，进了站还等了会，等着火车开回来，不过时间并不长，而且等位区有座位还很凉快。我们坐的最后一节车厢，车厢能容纳6个人，坐稳之后就开动了。其实主要就是观景，路上有站也不下车，从锦绣中华出发绕着深南路，到欢乐谷，世界之窗，生态广场，然后从锦绣中华绕一个大圈回到上车站。铁轨本身不高，深圳的植被又特别好，所以基本路上看到的都是树。不过轨道有上坡下坎，小朋友坐着还挺高兴。途径欢乐谷的时候能看到一些比较高的设备运行，中间会有上客区，不过我们是坐一圈回去的。一路上景色差不多，知道绕回到锦绣中华，因为是绕着锦绣中华转一圈，所以里边的一些景色也能看得到，看到了一些少数民族的村寨，景观，还有舞台，正好碰上个什么赛马的表演，听着还挺热闹，锦绣中华还有一片很大的水，虽然没进去，但是花了个车票钱，大概看了看也值了。整体来说大人肯定不爱看，就是带小朋友体验一下。","http://qcloud.dpfile.com/pc/7SdoWCC-9kmEi-brwRhYXTvImAb9evZdUZo_os1z7uHv7a8jkco9rKgRLnLCXuWy.jpg","http://qcloud.dpfile.com/pc/dQkPwRlOgIB_Sjy3PYi1T20vSqh-oSVZCJRFKStOu2NsmvqqAUBYFKXKPYBbWVXI.jpg","http://qcloud.dpfile.com/pc/Ku0xWeyvMoNFvaHGQByUiYD-PPY0-ZiT_HqWifqEBllyuovYVNLrof7_9ePX4yDk.jpg"
2805,120,-1,"吃骋疆场",1,0,2017,12,19,9,38,6,"打2星和以上的朋友，你的良心不会痛吗？这是世上史上最坑的项目，没有之一。五六十的票价，除了树就是破房顶。还听了一路的广告……根本看不到所谓三大景区的内容！强烈建议不要来体验，不要花冤枉钱！吐血不推荐！！不推荐！","","",""
2806,373,-1,"风吟仟茶",4,0,2016,3,30,12,14,41,"空中穿越城市森林，华侨城一带风景还是不错的","","",""
2807,580,-1,"绯村瑶愉快地敲着碗",2,0,2016,9,8,18,9,3,"也是世界之窗内需要花钱的项目。二十一人貌似。车子要等超级久。而且没什么意思。里面树太多又太高，遮住了好多景色，基本上都在树丛里面穿来穿去的。不建议坐。","","",""
2808,39,-1,"584专吃好吃",3,2,2016,8,27,11,4,31,"一次比较失望的观看，从大众点评上选择的时候看着介绍还可以，去了实体店看到的是非常的一般般。地方很少，水母太小，灯关设计也一般。可能是因为我看过更好看的水母原因吧。里面的鱼也很少，就那么一两条。镜子迷宫倒还是像点模样。可以尝试一下。","http://qcloud.dpfile.com/pc/zddmQ9x6zVazNxgXeedyQ1Gn3cP79TI66BzYt_6nvemxUUowbivdOPaZ5jpRbi-v.jpg","http://qcloud.dpfile.com/pc/HLjknJp6PDtze8Gm4YHzQd8CISIftf9dA9U3qkaRWijFNJPL8W5Lo_XuvU8zCTKn.jpg","http://qcloud.dpfile.com/pc/4oAg2NemWXSGVEIhB-kM0WuxkVLpFmIiCtnmTZ1EU9cDv4ZsBRNbMvuXH24fgh3s.jpg"
2809,845,-1,"ChangYanBin",1,4,2016,4,24,12,33,3,"去海上世界游玩路过梦幻水母馆，大家都好奇就想进去看看名字起的不错，里面超级坑人说的的是看水母还不如说是进去看灯光呢门票五十多性价比不高，为什么说是看灯光呢！！一进去有很多鱼缸有五颜六色的灯罩着里面有小水母，还有鱼🐠在往里面走有个玻璃迷宫还有个很小很小的游乐场小孩子玩的","http://qcloud.dpfile.com/pc/n0vr62vZA2gPjAuR6GK6YtoBIsUQHG_eeU-4LI1Y7CCR18CWtdQXS91FS_cCbQRo.jpg","http://qcloud.dpfile.com/pc/C3aiFAJMuFpjGPTNVr3I6pa2Ppard0Rh8cFs7Y0zJoWRK3h-hFCuHS35JJBoNIMT.jpg","http://qcloud.dpfile.com/pc/ZxTVpHvzSKp5-a_BJC6TtyXl3ulipjHKpMmBvVe0DfoxG7cJk6iqLUc2dQ6mGxcb.jpg"
2810,542,-1,"zhuqin8505",4,19,2017,12,17,13,42,5,"第一线次去这地方，一进去就是水母馆，四面都是镜子，我还以为就这么点东西看，原来还有其它入口，宝宝玩的海洋球，滑滑梯，都有，孩子玩的十分开心，最后出来的时候走的镜子迷宫，还是很好玩的，就是有点热，尤其是海洋球那边，价格小贵","http://qcloud.dpfile.com/pc/WLbSmHmDw_OUaeRzxlmS5lpRNQ3xdxU298HJRzGqeoTkskujNUJfpdHi1OM2RuBL.jpg","http://qcloud.dpfile.com/pc/GEst5TB2-ScDqQ-uk-774grANQtY7PI838gWobXLMUnYLSH6j7Kw12dPmORZ5nWX.jpg","http://qcloud.dpfile.com/pc/nD79q3Sei_sCmxt8EAyKdq9u57pKpG1O8Dp72cSl2iJxrYbjGD1_UVwlLEeHjqkM.jpg"
2811,64,-1,"木瓜夭夭",1,2,2016,6,14,6,10,45,"倾情打零分！坑就一个字，浓浓的城乡结合部的感觉。开在大深圳蛇口海上世界这样一个商业中心觉得真心不可思议。恕我没见识水母应该大多数是死的。竟然要打星级才能评价，怎么就没有负星级。","http://qcloud.dpfile.com/pc/Dc3WJNsG0bVKdsJ_2nljdAK3pQB2zLeDvdkD8YyBmWJ1OoeMUn72c59eAfZ-m5oi.jpg","",""
2812,795,-1,"云树",1,2,2016,4,13,19,24,6,"真心不咋样，水母的缸不多，没啥观赏性还浑浊不堪，感觉都没啥活力的样子。那几个家用鱼缸看头也不大。互动屏幕总共有三个，还有一个超小的海洋球池，带小孩没地方去了可以去逛逛，其他人就算了，不值。","http://qcloud.dpfile.com/pc/Dc3WJNsG0bVKdsJ_2nljdAK3pQB2zLeDvdkD8YyBmWJ1OoeMUn72c59eAfZ-m5oi.jpg","http://qcloud.dpfile.com/pc/i9JKdyYY-4P0uSoBSiqibNnYUE5PDPmOYXQye9GxxSIn1VqXwteFeHjUik71OHst.jpg","http://qcloud.dpfile.com/pc/yZB-N7N6-OWqEEIeCaaD9BlpG-viuAxi7xTnPs_h_EAbZyK4CeQ9J2nTR_DtjOLl.jpg"
2813,291,-1,"Q_540364",5,2,2016,9,25,15,34,28,"还算是有看点吧，消磨时间不错，看个人喜好","http://qcloud.dpfile.com/pc/j9yfO6LFv652VePQnGX7Q2QyhjryJ7sAGm0afPqWu90hG3WvKDfJxwRBMzTnqfyM.jpg","",""
2814,13,-1,"肉肉猴_5824",5,0,2017,3,30,16,39,3,"好多品种的水母，很好看。而且室内的没有太阳晒又不热","http://qcloud.dpfile.com/pc/j9yfO6LFv652VePQnGX7Q2QyhjryJ7sAGm0afPqWu90hG3WvKDfJxwRBMzTnqfyM.jpg","http://qcloud.dpfile.com/pc/5HT_DKydYwpTh8U8-7hROoUZ9qDtSN6MQMiF9TdwciROMb2xywwWmNDYSOQGpaS6.jpg","http://qcloud.dpfile.com/pc/Nc2ze3RYCP9O9xCjALrqPXX31GVQqaUPspwmRoxhUusmrdpyrQ-W6_IjgVHov8Qx.jpg"
2815,368,-1,"caiyi511855138",1,0,2017,9,10,13,57,58,"巨坑！太不值得了。空调还是坏的。","","",""
2816,819,-1,"Ghostasin",5,1,2016,6,9,20,45,4,"【深圳百年特训营】这种拓展训练很多是融合了游戏、成功学教育还有旅游性质的，很多销售导向的公司，比如房产、贷款、信用卡、POS机、保险这种销售性质很强的团队都是喜欢的。不过这个过程中有些项目是容易受伤的，所以这种拓展训练都喜欢招部队退伍的军人。","http://qcloud.dpfile.com/pc/87rxLPnOwN6ukco7YO-ChQVt-RRc658HTQ7r1tcLANiZrjoq3tamvnMPybNG1IZ1.jpg","http://qcloud.dpfile.com/pc/fHvhDY-WzFBf7bwf3G42oGHRxCivYmFJmoO1HqGBwfGVn1Bxa0MVpWVpTMSfzW5k.jpg","http://qcloud.dpfile.com/pc/tlVXuI8bdEIhdtgCyyPTppzjZ4JFFl_lc5k5rVFEZxvji2Pu1EuUZJhHTlYxchOc.jpg"
2817,822,-1,"爬山的乌龟",4,1,2016,5,16,8,56,17,"国庆朋友约我一起去爬山，一路的还有2个小屁孩。还好山不是很高，街梯下面还有朔溪，一条水流，还可以泡澡，水很冰凉，应该可以喝的，有看见水管接下山去。地址就在龙岗区园山，龙华开车过去也就一个多小时。很适合一家人过去锻炼锻炼。","http://qcloud.dpfile.com/pc/riDoZ2wJIJG8TlkJDCOlqZfi7gOqvLuvLel0mZnwQo4lJ1xgjL1vjTKEFAXzhDya.jpg","http://qcloud.dpfile.com/pc/eyD9EzOlZLA0_8wz3GS0mpmdeAaH4dW4bHUAnlNZgvWaxsvACQ8H7UDkejX_nwBh.jpg","http://qcloud.dpfile.com/pc/U4jUGJyAV3FGVMC0lkortnZ-eSkiOArZrHrnA0Iv_tz7AV9NEVUarrZPKc7orweQ.jpg"
